name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Mycoplasma agalactiae PG2	347257	leaf	877438	5	1	0.0
Bacillus cereus F837/76	347495	leaf	5288498	6	1	0.0
Rhizobium etli CFN 42	347834	leaf	6530228	5	1	0.0
Natronomonas pharaonis DSM 2160	348780	leaf	2749696	2	2	0.0
Rhodobacter sphaeroides ATCC 17029	349101	leaf	4489380	8	1	0.0
Rhodobacter sphaeroides ATCC 17025	349102	leaf	4557127	12	6	0.0
Psychrobacter sp. PRwf-1	349106	species	2995049	9	4	0.0
Halorhodospira halophila SL1	349124	leaf	2678452	5	3	0.0
Desulfotomaculum reducens MI-1	349161	leaf	3608104	16	10	0.0
Acidiphilium cryptum JF-5	349163	leaf	3963080	4	1	0.0
Micavibrio aeruginosavorus EPB	349215	leaf	2458610	3	2	0.0
Methanosaeta thermophila PT	349307	leaf	1879471	6	5	0.0
Leuconostoc citreum KM20	349519	leaf	1896614	8	3	0.0
Paenibacillus polymyxa E681	349520	leaf	5394883	10	2	0.0
Hahella chejuensis KCTC 2396	349521	leaf	7215267	5	4	0.0
Akkermansia muciniphila ATCC BAA-835	349741	leaf	2664102	85	51	0.0
Yersinia pseudotuberculosis IP 31758	349747	leaf	4935125	3	1	0.0
Mycobacterium gilvum PYR-GCK	350054	leaf	5982829	5	4	0.0
Mycobacterium vanbaalenii PYR-1	350058	leaf	6491865	9	6	0.0
Alkaliphilus oremlandii OhILAs	350688	leaf	3123558	22	17	0.0
Burkholderia dolosa AU0158	350701	leaf	6409095	5	2	0.0
Methanocella arvoryzae MRE50	351160	leaf	3179916	5	2	0.0
Marinobacter hydrocarbonoclasticus VT8	351348	leaf	4779762	6	2	0.0
Geobacter uraniireducens Rf4	351605	leaf	5136364	17	13	0.0
Acidothermus cellulolyticus 11B	351607	leaf	2443540	2	1	0.0
Caldicellulosiruptor saccharolyticus DSM 8903	351627	leaf	2970275	14	11	0.0
Xenorhabdus doucetiae	351671	species	4203651	8	3	0.0
Xenorhabdus hominickii	351679	species	4522699	6	4	0.0
Shewanella sp. W3-18-1	351745	species	4708380	7	2	0.0
Pseudomonas putida F1	351746	leaf	5959964	2	0	0.0
Lactobacillus delbrueckii subsp. bulgaricus 2038	353496	leaf	1872918	2	1	0.0
Campylobacter jejuni subsp. jejuni 81-176	354242	leaf	1699052	2	1	0.0
Niastella koreensis	354356	species	9033684	1	0	0.0
Leptospira borgpetersenii serovar Hardjo-bovis str. L550	355276	leaf	3931782	18	6	0.0
Leptospira borgpetersenii serovar Hardjo-bovis str. JB197	355277	leaf	3876235	12	2	0.0
Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	355278	leaf	3956089	15	0	0.0
Orientia tsutsugamushi str. Boryong	357244	leaf	2127051	14	6	0.0
Bacteroides dorei	357276	species	5310365	2552	606	0.042668
Psychromonas ingrahamii 37	357804	leaf	4559598	25	20	0.0
Roseiflexus sp. RS-1	357808	species	5801598	7	6	0.0
Lachnoclostridium phytofermentans ISDg	357809	leaf	4847594	78	58	0.0
Acidovorax sp. KKS102	358220	species	5196935	7	1	0.0
Halobiforma lacisalsi AJ5	358396	leaf	4381543	3	3	0.0
Brevibacillus brevis NBRC 100599	358681	leaf	6296436	13	10	0.0
Bartonella bacilliformis KC583	360095	leaf	1445021	8	0	0.0
Campylobacter concisus 13826	360104	leaf	2099413	10	6	0.0
Campylobacter curvus 525.92	360105	leaf	1971270	3	1	0.0
Campylobacter fetus subsp. fetus 82-40	360106	leaf	1773615	3	0	0.0
Campylobacter hominis ATCC BAA-381	360107	leaf	1714951	6	4	0.0
Campylobacter jejuni subsp. doylei 269.97	360109	leaf	1845106	18	8	0.0
Coxiella burnetii 'MSU Goat Q177'	360116	leaf	2102302	3	0	0.0
Bordetella avium 197N	360910	leaf	3732255	4	2	0.0
Exiguobacterium sp. AT1b	360911	species	2999895	6	4	0.0
Bacillus cereus Q1	361100	leaf	5506207	10	3	0.0
Altererythrobacter	361177	genus	0	1	0	0.0
Altererythrobacter epoxidivorans	361183	species	2786256	3	2	0.0
Pseudarthrobacter phenanthrenivorans	361575	species	4535320	1	0	0.0
Mycobacterium ulcerans Agy99	362242	leaf	5631606	4	1	0.0
Streptomyces vietnamensis	362257	species	9153777	9	4	0.0
Escherichia coli 536	362663	leaf	4938920	3	0	0.0
Spiroplasma cantharicola	362837	species	1179577	36	23	0.0
Lactobacillus salivarius UCC118	362948	leaf	2133977	25	1	0.0
Haloquadratum walsbyi DSM 16790	362976	leaf	3179361	7	2	0.0
Lawsonia intracellularis PHE/MN1-00	363253	leaf	1719014	37	0	0.0
Granulibacter bethesdensis	364410	species	2725680	25	4	0.0
Polaromonas naphthalenivorans CJ2	365044	leaf	5366143	5	3	0.0
Ramlibacter tataouinensis TTB310	365046	leaf	4070193	10	7	0.0
Pelosinus	365348	genus	5380816	1	0	0.0
Streptococcus mitis B6	365659	leaf	2146611	10	2	0.0
Sinorhizobium medicae WSM419	366394	leaf	6817576	11	5	0.0
Sulfurospirillum cavolei	366522	species	2698323	5	2	0.0
Caulobacter sp. K31	366602	species	5889399	10	7	0.0
Xanthomonas fuscans subsp. fuscans	366649	subspecies	5088683	6	2	0.0
Yersinia similis	367190	species	4964409	9	4	0.0
Microbacterium sp. XT11	367477	species	3475315	4	2	0.0
Arcobacter butzleri RM4018	367737	leaf	2341251	24	9	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	7	1	0.0
Bifidobacterium adolescentis ATCC 15703	367928	leaf	2089645	4	0	0.0
Methanoculleus marisnigri JR1	368407	leaf	2478101	7	2	0.0
Thermofilum pendens Hrk 5	368408	leaf	1813393	5	4	0.0
Salinispora tropica CNB-440	369723	leaf	5183331	5	3	0.0
Gallionella capsiferriformans	370405	species	3162471	1	0	0.0
Pelotomaculum thermopropionicum SI	370438	leaf	3025375	15	8	0.0
Streptococcus pyogenes MGAS2096	370553	leaf	1860355	3	2	0.0
Streptococcus pyogenes MGAS10750	370554	leaf	1937111	1	0	0.0
Buchnera aphidicola BCc	372461	leaf	422434	7	6	0.0
Streptococcus pneumoniae D39	373153	leaf	2046115	1	0	0.0
Halothermothrix orenii H 168	373903	leaf	2578146	25	17	0.0
Rivularia sp. PCC 7116	373994	species	8728773	35	21	0.0
Baumannia cicadellinicola str. Hc (Homalodisca coagulata)	374463	leaf	686194	3	2	0.0
Neisseria meningitidis 053442	374833	leaf	2153416	1	0	0.0
Candidatus Korarchaeum cryptofilum OPF8	374847	leaf	1590757	3	2	0.0
Shigella flexneri 1a	374923	leaf	4853344	1	0	0.0
Haemophilus influenzae PittGG	374931	leaf	1887192	5	2	0.0
Synechococcus sp. PCC 7003	374981	species	3345085	2	2	0.0
Lactobacillus backii	375175	species	14123253	30	1	0.0
Janthinobacterium sp. Marseille	375286	species	4110251	6	4	0.0
Parabacteroides	375288	genus	4811379	3	0	0.0
Roseobacter denitrificans OCh 114	375451	leaf	4331234	1	1	0.0
Halotalea alkalilenta	376489	species	4387428	7	4	0.0
Flavobacterium johnsoniae UW101	376686	leaf	6096872	36	28	0.0
Yersinia pestis Nepal516	377628	leaf	4646286	71	0	0.0
Teredinibacter turnerae T7901	377629	leaf	5193164	7	5	0.0
Kocuria rhizophila DC2201	378753	leaf	2697540	4	2	0.0
Stigmatella aurantiaca DW4/3-1	378806	leaf	10260756	14	9	0.0
Cyanobacterium aponinum	379064	species	4176973	1	0	0.0
Gemmatimonas aurantiaca T-27	379066	leaf	4636964	11	5	0.0
Ruegeria mobilis	379347	species	4830028	1	0	0.0
Pseudomonas stutzeri A1501	379731	leaf	4567418	11	2	0.0
Pseudomonas protegens	380021	species	6923588	9	0	0.0
Xanthomonas albilineans GPE PC73	380358	leaf	3852299	8	2	0.0
Acidithiobacillus ferrooxidans ATCC 53993	380394	leaf	2885038	4	0	0.0
Aeromonas hydrophila subsp. hydrophila ATCC 7966	380703	leaf	4744448	1	0	0.0
Hydrogenobaculum sp. Y04AAS1	380749	species	1559514	7	2	0.0
Ralstonia eutropha H16	381666	leaf	7416678	6	4	0.0
Pseudomonas aeruginosa PA7	381754	leaf	6588339	10	5	0.0
Fervidobacterium nodosum Rt17-B1	381764	leaf	1948941	13	11	0.0
Aeromonas salmonicida subsp. salmonicida A449	382245	leaf	5040536	12	2	0.0
Helicobacter acinonychis str. Sheeba	382638	leaf	1557588	5	3	0.0
Bartonella tribocorum CIP 105476	382640	leaf	2642404	15	0	0.0
Roseiflexus castenholzii DSM 13941	383372	leaf	5723298	10	7	0.0
Xanthomonas oryzae pv. oryzicola BLS256	383407	leaf	4831746	1	1	0.0
Phaeobacter inhibens 2.10	383629	leaf	4160918	5	2	0.0
Pyrobaculum islandicum DSM 4184	384616	leaf	1826402	1	1	0.0
Pseudomonas entomophila L48	384676	leaf	5888780	4	2	0.0
Cycloclasticus sp. P1	385025	species	2363215	5	3	0.0
Listeria welshimeri serovar 6b str. SLCC5334	386043	leaf	2814130	11	3	0.0
Clostridium novyi NT	386415	leaf	2547720	39	22	0.0
Moraxella bovoculi	386891	species	13620373	27	4	0.0
Nitratiruptor sp. SB155-2	387092	species	1877931	4	3	0.0
Sulfurovum sp. NBC37-1	387093	species	2562277	15	7	0.0
Lactobacillus brevis ATCC 367	387344	leaf	2340228	4	1	0.0
Archaeoglobus sulfaticallidus PM70-1	387631	leaf	2076931	4	4	0.0
Candidatus Carsonella ruddii PV	387662	leaf	159662	5	4	0.0
Streptococcus sanguinis SK36	388919	leaf	2388435	7	5	0.0
Pontibacter akesuensis	388950	species	4829559	22	15	0.0
Protochlamydia naegleriophila	389348	species	3030375	10	6	0.0
Pseudomonas putida W619	390235	leaf	5774330	2	1	0.0
Borrelia afzelii PKo	390236	leaf	1404288	11	1	0.0
Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002	390333	leaf	1864998	1	0	0.0
Thermotoga petrophila RKU-1	390874	leaf	1823511	6	3	0.0
Stenotrophomonas maltophilia R551-3	391008	leaf	4573969	3	1	0.0
Thermosipho melanesiensis BI429	391009	leaf	1915238	12	0	0.0
Ehrlichia sp. HF	391036	species	1148904	9	6	0.0
Salinispora arenicola CNS-205	391037	leaf	5786361	5	5	0.0
Paraburkholderia phymatum STM815	391038	leaf	8676562	7	2	0.0
Granulibacter bethesdensis CGDNIH1	391165	leaf	2708355	1	0	0.0
Roseobacter litoralis Och 149	391595	leaf	4745450	3	2	0.0
Octadecabacter arcticus 238	391616	leaf	5478249	5	4	0.0
Phaeobacter inhibens DSM 17395	391619	leaf	4227134	1	0	0.0
Thermococcus barophilus MP	391623	leaf	2064237	7	2	0.0
Octadecabacter antarcticus 307	391626	leaf	4875481	4	3	0.0
Verminephrobacter eiseniae EF01-2	391735	leaf	5597943	9	6	0.0
Desulfovibrio vulgaris DP4	391774	leaf	3661391	34	25	0.0
Rickettsia bellii OSU 85-389	391896	leaf	1528980	16	6	0.0
Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	391904	leaf	5661706	8	0	0.0
Alcanivorax pacificus W11-5	391936	leaf	4168427	4	3	0.0
Lactobacillus crustorum	392416	species	2316479	12	9	0.0
Sphingomonas wittichii RW1	392499	leaf	5915246	9	3	0.0
Shewanella woodyi ATCC 51908	392500	leaf	5935403	14	8	0.0
Francisella tularensis subsp. holarctica OSU18	393011	leaf	3791454	1	1	0.0
Listeria monocytogenes J0161	393130	leaf	3000464	1	0	0.0
Yersinia enterocolitica subsp. enterocolitica 8081	393305	leaf	4683620	5	1	0.0
Alcanivorax borkumensis SK2	393595	leaf	3120143	5	0	0.0
Maricaulis maris MCS10	394221	leaf	3368780	7	1	0.0
[Clostridium] cellulolyticum H10	394503	leaf	4068724	28	20	0.0
Clostridium taeniosporum	394958	species	3503541	50	33	0.0
Burkholderia multivorans ATCC 17616	395019	leaf	14017432	11	1	0.0
Rhizobium leguminosarum bv. trifolii WSM1325	395491	leaf	7418122	10	2	0.0
Rhizobium leguminosarum bv. trifolii WSM2304	395492	leaf	6872702	7	3	0.0
Gallionella capsiferriformans ES-2	395494	leaf	3162471	9	8	0.0
Leptothrix cholodnii SP-6	395495	leaf	4909403	8	6	0.0
Coraliomargarita akajimensis	395922	species	3750771	3	0	0.0
Rhodopseudomonas palustris TIE-1	395960	leaf	5744041	9	0	0.0
Cyanothece sp. PCC 7425	395961	species	5786110	12	8	0.0
Cyanothece sp. PCC 8802	395962	species	4803347	12	7	0.0
Beijerinckia indica subsp. indica ATCC 9039	395963	leaf	4418616	4	3	0.0
Methylocella silvestris BL2	395965	leaf	4305430	4	4	0.0
Staphylococcus carnosus subsp. carnosus TM300	396513	leaf	2566424	16	10	0.0
Thioalkalivibrio sulfidiphilus HL-EbGr7	396588	leaf	3464554	4	3	0.0
Thioalkalivibrio sp. K90mix	396595	species	2985056	5	3	0.0
Barnesiella viscericola	397865	species	3076856	16	0	0.0
Acidovorax citrulli AAC00-1	397945	leaf	5352772	20	10	0.0
Bacillus pseudofirmus OF4	398511	leaf	4249248	23	14	0.0
Paraburkholderia phytofirmans PsJN	398527	leaf	8214658	9	3	0.0
Burkholderia ambifaria MC40-6	398577	leaf	7642536	9	4	0.0
Delftia acidovorans SPH-1	398578	leaf	6767514	11	0	0.0
Shewanella pealeana ATCC 700345	398579	leaf	5174581	8	4	0.0
Dinoroseobacter shibae DFL 12 = DSM 16493	398580	leaf	4417868	8	2	0.0
Geobacter lovleyi SZ	398767	leaf	3994874	7	5	0.0
Tessaracoccus flavescens	399497	species	3650768	8	7	0.0
Staphylothermus marinus F1	399550	leaf	1570485	7	7	0.0
Shewanella baltica OS195	399599	leaf	5547544	1	0	0.0
Thermoanaerobacter sp. X514	399726	species	2457259	24	0	0.0
Pseudomonas mendocina ymp	399739	leaf	5072807	3	1	0.0
Serratia proteamaculans 568	399741	leaf	5495657	6	2	0.0
Enterobacter sp. 638	399742	species	4676461	4	3	0.0
Shewanella putrefaciens 200	399804	leaf	4840251	7	1	0.0
Pontibacter korlensis	400092	species	5462537	13	12	0.0
Acinetobacter baumannii ATCC 17978	400667	leaf	4001457	3	1	0.0
Marinomonas sp. MWYL1	400668	species	5100344	10	6	0.0
Legionella pneumophila str. Corby	400673	leaf	3576470	3	0	0.0
Terriglobus saanensis SP1PR4	401053	leaf	5095226	33	16	0.0
Corynebacterium ureicelerivorans	401472	species	2328278	2	1	0.0
Bifidobacterium dentium Bd1	401473	leaf	2636367	11	0	0.0
Francisella tularensis subsp. novicida U112	401614	leaf	3820623	9	0	0.0
Flavobacterium psychrophilum JIP02/86	402612	leaf	2860382	16	3	0.0
Ralstonia pickettii 12J	402626	leaf	5325729	4	1	0.0
Methanococcus maripaludis C5	402880	leaf	1789046	12	8	0.0
Parvibaculum lavamentivorans DS-1	402881	leaf	3914745	9	6	0.0
Shewanella baltica OS185	402882	leaf	5312910	2	2	0.0
Petrotoga mobilis SJ95	403833	leaf	2169548	15	10	0.0
Virgibacillus sp. SK37	403957	species	3841730	17	6	0.0
Geobacter bemidjiensis Bem	404380	leaf	4615150	14	12	0.0
Anaeromyxobacter sp. Fw109-5	404589	species	5277990	16	8	0.0
Acinetobacter baumannii ACICU	405416	leaf	3996761	2	1	0.0
Xylella fastidiosa M12	405440	leaf	2475130	3	2	0.0
Xylella fastidiosa M23	405441	leaf	2573987	1	0	0.0
Bacillus cereus G9842	405531	leaf	5736823	19	3	0.0
Bacillus cereus B4264	405532	leaf	5419036	7	2	0.0
Bacillus cereus AH187	405534	leaf	5599857	7	0	0.0
Bacillus cereus AH820	405535	leaf	5588834	8	3	0.0
Lactobacillus helveticus DPC 4571	405566	leaf	2080931	1	1	0.0
Saccharopolyspora erythraea NRRL 2338	405948	leaf	8212805	7	7	0.0
Escherichia coli APEC O1	405955	leaf	5497653	22	1	0.0
Methanococcus vannielii SB	406327	leaf	1720048	12	10	0.0
Burkholderia cenocepacia MC0-3	406425	leaf	7971389	5	1	0.0
Natrinema sp. J7-2	406552	species	3793615	3	3	0.0
Xenorhabdus bovienii SS-2004	406818	leaf	4225498	8	5	0.0
Chlamydophila pneumoniae LPCoLN	406984	leaf	1248550	3	0	0.0
Sphingobium sp. MI1205	407020	species	4619375	8	2	0.0
Salinicoccus halodurans	407035	species	2778379	7	7	0.0
Campylobacter jejuni subsp. jejuni 81116	407148	leaf	1628115	2	2	0.0
Shewanella baltica OS223	407976	leaf	5358884	6	1	0.0
Streptomyces xiamenensis	408015	species	5961401	5	4	0.0
Methanocorpusculum labreanum Z	410358	leaf	1804962	5	5	0.0
Pyrobaculum calidifontis JCM 11548	410359	leaf	2009313	1	1	0.0
Sugiyamaella	410829	genus	0	8	0	0.0
Gramella forsetii KT0803	411154	leaf	3798465	26	18	0.0
Borrelia afzelii K78	411555	leaf	1309078	7	0	0.0
Borrelia recurrentis A1	412418	leaf	1242163	57	2	0.0
Borrelia duttonii Ly	412419	leaf	1574881	64	9	0.0
Microterricola viridarii	412690	species	3689726	6	3	0.0
Bacillus thuringiensis str. Al Hakam	412694	leaf	10989993	49	22	0.0
Candidatus Vesicomyosocius okutanii HA	412965	leaf	1022154	8	3	0.0
Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)	413404	leaf	1160782	7	4	0.0
Cronobacter malonaticus	413503	species	4473761	4	0	0.0
[Polyangium] brachysporum	413882	species	6476147	9	6	0.0
Clostridium botulinum A str. ATCC 3502	413999	leaf	3903260	7	0	0.0
Rhodospirillum centenum SW	414684	leaf	4355543	8	5	0.0
Planococcus donghaensis	414778	species	3319331	7	4	0.0
Catenulisporaceae	414877	family	10467782	2	0	0.0
Opitutae	414999	class	4854188	3	0	0.0
Opitutales	415000	order	5957605	2	0	0.0
Pseudoxanthomonas spadix	415229	species	3452554	1	0	0.0
Actinobacillus pleuropneumoniae serovar 5b str. L20	416269	leaf	2274482	4	1	0.0
Rickettsia massiliae MTU5	416276	leaf	1376184	2	0	0.0
Burkholderia sp. KJ006	416344	species	6629912	7	1	0.0
Halorubrum lacusprofundi ATCC 49239	416348	leaf	3692576	1	1	0.0
Pseudothermotoga lettingae TMO	416591	leaf	2135342	4	1	0.0
Lactococcus lactis subsp. cremoris MG1363	416870	leaf	2529478	15	0	0.0
Aggregatibacter	416916	genus	2978414	1	0	0.0
Methylobacterium phyllosphaerae	418223	species	6316624	5	0	0.0
Azoarcus olearius	418699	species	4451751	9	1	0.0
Ochrobactrum pseudogrignonense	419475	species	4992805	9	2	0.0
Methylobacterium extorquens PA1	419610	leaf	5471154	4	1	0.0
Methanococcus aeolicus Nankai-3	419665	leaf	1569500	18	14	0.0
Sulfolobus islandicus Y.N.15.51	419942	leaf	2854410	16	5	0.0
Geobacillus thermodenitrificans NG80-2	420246	leaf	3608012	11	6	0.0
Methanobrevibacter smithii ATCC 35061	420247	leaf	1853160	39	31	0.0
Methylibium petroleiphilum PM1	420662	leaf	4643639	12	6	0.0
Lactococcus garvieae ATCC 49156	420889	leaf	1950135	12	1	0.0
Lactococcus garvieae Lg2	420890	leaf	1963964	12	1	0.0
Streptococcus suis GZ1	423211	leaf	2038034	1	1	0.0
Legionella pneumophila 2300/99 Alcoy	423212	leaf	3516334	3	0	0.0
Rhizobium sp. IRBG74	424182	species	5464982	6	1	0.0
Shewanella sediminis HAW-EB3	425104	leaf	5517674	13	9	0.0
Methylobacterium sp. 4-46	426117	species	7737025	7	6	0.0
Sulfolobus islandicus M.16.4	426118	leaf	2586647	2	0	0.0
Methylobacterium radiotolerans JCM 2831	426355	leaf	6899110	3	0	0.0
Methanococcus maripaludis C7	426368	leaf	1772694	10	6	0.0
Leuconostoc mesenteroides KFRI-MG	427140	leaf	1896413	1	0	0.0
Sulfolobus islandicus M.14.25	427317	leaf	2608832	7	2	0.0
Sulfolobus islandicus M.16.27	427318	leaf	2692402	4	1	0.0
Ralstonia pickettii 12D	428406	leaf	5685358	4	3	0.0
Ammonifex degensii KC4	429009	leaf	2157067	7	4	0.0
Sulfolobus islandicus L.S.2.15	429572	leaf	2736272	10	5	0.0
Pedobacter steynii	430522	species	6581659	21	14	0.0
Clostridium kluyveri DSM 555	431943	leaf	4023800	83	1	0.0
Porphyromonas gingivalis ATCC 33277	431947	leaf	2354886	28	0	0.0
Neorickettsia risticii str. Illinois	434131	leaf	879977	1	0	0.0
Actinobacillus pleuropneumoniae serovar 3 str. JL03	434271	leaf	2242062	4	0	0.0
Coxiella burnetii Dugway 5J108-111	434922	leaf	2212937	1	0	0.0
Coxiella burnetii CbuG_Q212	434923	leaf	2008870	7	3	0.0
Coxiella burnetii CbuK_Q154	434924	leaf	2102380	3	0	0.0
Xanthomonas citri pv. citri	434928	leaf	27159270	2	0	0.0
Bacteroides vulgatus ATCC 8482	435590	leaf	5163189	1438	1234	0.0
Parabacteroides distasonis ATCC 8503	435591	leaf	4811379	639	559	0.289338
Lysobacter capsici	435897	species	6391889	18	10	0.0
Serratia marcescens WW4	435998	leaf	5244703	6	1	0.0
Mycoplasma mycoides subsp. capri str. GM12	436113	leaf	2173788	28	0	0.0
Sulfurihydrogenibium sp. YO3AOP1	436114	species	1838442	15	9	0.0
Nitrosopumilus maritimus SCM1	436308	leaf	1645259	9	3	0.0
Acinetobacter oleivorans DR1	436717	leaf	4152543	15	11	0.0
Azorhizobium caulinodans ORS 571	438753	leaf	5369772	11	6	0.0
Desulfatibacillum alkenivorans AK-01	439235	leaf	6517073	11	6	0.0
[Bacillus] selenitireducens MLS10	439292	leaf	3592487	11	8	0.0
Mycobacterium avium subsp. hominissuis	439334	subspecies	5626623	3	0	0.0
Ochrobactrum anthropi ATCC 49188	439375	leaf	5205777	6	0	0.0
Sulfolobus islandicus Y.G.57.14	439386	leaf	2702058	4	1	0.0
Aciduliprofundum boonei T469	439481	leaf	1486778	7	4	0.0
Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	439843	leaf	4823887	1	0	0.0
Methylobacterium extorquens CM4	440085	leaf	6180732	7	2	0.0
Burkholderia oklahomensis C6786	441162	leaf	7135022	5	3	0.0
Methylobacterium populi BJ001	441620	leaf	5848997	4	1	0.0
Acholeplasma laidlawii PG-8A	441768	leaf	1496992	5	4	0.0
Clostridium botulinum A str. ATCC 19397	441770	leaf	3863450	5	0	0.0
Clostridium botulinum A str. Hall	441771	leaf	3760560	5	0	0.0
Clostridium botulinum F str. Langeland	441772	leaf	4012918	14	0	0.0
Francisella tularensis subsp. mediasiatica FSC147	441952	leaf	1893886	5	2	0.0
Xanthomonas perforans	442694	species	4898349	10	0	0.0
Geobacter sp. M18	443143	species	5277406	12	7	0.0
Geobacter sp. M21	443144	species	4745806	14	8	0.0
Hoyosella subflava DQS3-9A1	443218	leaf	4863490	4	3	0.0
Marinitoga piezophila KA3	443254	leaf	2244793	37	2	0.0
Clavibacter michiganensis subsp. michiganensis NCPPB 382	443906	leaf	3395237	9	2	0.0
Streptomyces sp. CNQ-509	444103	species	8039333	6	2	0.0
Pyrobaculum neutrophilum V24Sta	444157	leaf	1769823	1	0	0.0
Methanococcus maripaludis C6	444158	leaf	1744193	6	6	0.0
Lysinibacillus sphaericus C3-41	444177	leaf	4817463	15	0	0.0
Candidatus Sulcia muelleri GWSS	444179	leaf	245530	6	1	0.0
Chelatococcus daeguensis	444444	species	4095174	11	3	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	9	7	0.0
Pandoraea thiooxydans	445709	species	8928371	8	0	0.0
Dyella thiooxydans	445710	species	4227172	10	6	0.0
Elusimicrobium minutum Pei191	445932	leaf	1643562	16	9	0.0
Borrelia burgdorferi ZS7	445985	leaf	1345494	11	1	0.0
Actinosynnema mirum DSM 43827	446462	leaf	8248144	11	9	0.0
Brachybacterium faecium DSM 4810	446465	leaf	3614992	7	7	0.0
Cellulomonas flavigena DSM 20109	446466	leaf	4123179	6	2	0.0
Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	446468	leaf	6543312	7	0	0.0
Sanguibacter keddieii DSM 10542	446469	leaf	4253413	7	5	0.0
Stackebrandtia nassauensis DSM 44728	446470	leaf	6841557	7	5	0.0
Xylanimonas cellulosilytica DSM 15894	446471	leaf	3831380	9	7	0.0
Adlercreutzia equolifaciens	446660	species	2862526	1	0	0.0
Acetobacter senegalensis	446692	species	3969909	1	1	0.0
Kocuria flava	446860	species	3638342	1	0	0.0
Anaeromyxobacter sp. K	447217	species	5061632	16	1	0.0
Simiduia	447467	genus	4300227	1	0	0.0
Sorangium cellulosum So ce56	448385	leaf	13033779	12	6	0.0
Microcystis aeruginosa NIES-843	449447	leaf	5842795	12	5	0.0
Phenylobacterium zucineum HLK1	450851	leaf	4379231	4	3	0.0
Staphylococcus aureus subsp. aureus USA300_FPR3757	451515	leaf	2917469	1	0	0.0
Bacillus cereus 03BB108	451709	leaf	6068729	160	134	0.0
Candidatus Amoebophilus asiaticus 5a2	452471	leaf	1884364	9	6	0.0
Opitutus terrae PB90-1	452637	leaf	5957605	14	8	0.0
