name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Candidatus Kinetoplastibacterium desouzaii TCC079E	1208919	leaf	833125	2	1	0.0
Candidatus Kinetoplastibacterium blastocrithidii TCC012E	1208922	leaf	820029	2	0	0.0
Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)	1208923	leaf	820037	3	0	0.0
Tepidanaerobacter acetatoxydans Re1	1209989	leaf	5521119	2	0	0.0
Enterobacter cloacae subsp. cloacae ENHKU01	1211025	leaf	4726582	2	0	0.0
Spirosoma aerolatum	1211326	species	7959595	3	2	0.0
Pseudomonas putida NBRC 14164	1211579	leaf	6156701	4	2	0.0
Legionella fallonii LLAP-10	1212491	leaf	4434890	1	1	0.0
Streptomyces collinus Tu 365	1214242	leaf	8377286	1	0	0.0
Pseudomonas putida HB3267	1215088	leaf	5956110	1	1	0.0
Planococcus halocryophilus	1215089	species	3424893	1	1	0.0
Liberibacter crescens BT-1	1215343	leaf	1504659	2	0	0.0
Clostridium bornimense	1216932	species	3617025	4	3	0.0
Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046	1217420	leaf	1891796	1	0	0.0
Dyella japonica A8	1217721	leaf	4831185	3	3	0.0
Bacillus cereus FRI-35	1217984	leaf	5382319	1	0	0.0
Bacillus thuringiensis HD-771	1218175	leaf	6438373	2	0	0.0
Pectobacterium carotovorum subsp. carotovorum PCC21	1218933	leaf	4842771	2	1	0.0
Sphingopyxis terrae NBRC 15098	1219058	leaf	3983415	1	0	0.0
Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	1219067	leaf	10343839	1	0	0.0
Fictibacillus phosphorivorans	1221500	species	4230665	1	0	0.0
Pseudomonas fluorescens NCIMB 11764	1221522	leaf	6998154	1	1	0.0
Amycolatopsis mediterranei RB	1221524	leaf	10246864	3	0	0.0
Bradyrhizobium sp. CCGE-LA001	1223566	species	7833499	2	0	0.0
Sulfuritalea hydrogenivorans sk43H	1223802	leaf	3802648	3	1	0.0
Corynebacterium marinum DSM 44953	1224162	leaf	2729219	1	0	0.0
Corynebacterium vitaeruminis DSM 20294	1224164	leaf	2931780	1	1	0.0
Clostridioides difficile BJ08	1224745	leaf	4133893	3	0	0.0
Exiguobacterium sp. ZWU0009	1224749	species	3250203	1	0	0.0
Pseudomonas mendocina S5.2	1225174	leaf	5372474	1	1	0.0
Lactobacillus paracasei subsp. paracasei JCM 8130	1226298	leaf	3017804	1	0	0.0
Azospirillum humicireducens	1226968	species	3181617	1	1	0.0
Hymenobacter swuensis DY53	1227739	leaf	5252070	7	3	0.0
cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	1228987	leaf	2794318	1	1	0.0
Paraburkholderia phenoliruptrix BR3459a	1229205	leaf	7651131	4	2	0.0
Gramella flava JLT2011	1229726	leaf	4007868	7	7	0.0
Thiobacimonas profunda	1229727	species	5424264	1	1	0.0
Leuconostoc carnosum JB16	1229758	leaf	1773468	1	1	0.0
Chlamydia avium 10DC88	1229831	leaf	1048269	2	2	0.0
Candidatus Nitrosopumilus sediminis	1229909	species	1690905	2	2	0.0
Salimicrobium jeotgali	1230341	species	2776927	2	2	0.0
Malassezia sympodialis ATCC 42132	1230383	leaf	7786082	1	0	0.0
Sinorhizobium meliloti Rm41	1230587	leaf	7149690	1	0	0.0
Clostridium tetani 12124569	1231072	leaf	2865850	4	3	0.0
Asaia bogorensis NBRC 16594	1231624	leaf	3198265	2	2	0.0
Cardinium endosymbiont cEper1 of Encarsia pergandiella	1231626	leaf	944930	1	1	0.0
Mycobacterium indicus pranii MTCC 9506	1232724	leaf	5589007	1	0	0.0
Bacillus subtilis XF-1	1233100	leaf	4061186	1	0	0.0
Geobacillus sp. GHH01	1233873	species	3583134	1	0	0.0
Lawsonia intracellularis N343	1234378	leaf	1719192	4	0	0.0
Borrelia garinii NMJW1	1234596	leaf	902789	2	1	0.0
Carnobacterium maltaromaticum LMA28	1234679	leaf	3650416	2	1	0.0
Sinorhizobium meliloti GR4	1235461	leaf	7141709	1	0	0.0
Kosakonia sacchari SP1	1235834	leaf	4902027	1	1	0.0
Candidatus Pantoea carbekii	1235990	species	2348022	2	0	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	3	2	0.0
Prevotella fusca JCM 17724	1236517	leaf	3261806	26	16	0.0
Methanosarcina mazei Tuc01	1236903	leaf	3427949	1	0	0.0
Wolbachia endosymbiont of Drosophila simulans wNo	1236908	leaf	1301823	1	1	0.0
Candidatus Portiera aleyrodidarum BT-QVLC	1239881	leaf	708400	2	0	0.0
Sulfolobus islandicus LAL14/1	1241935	leaf	2465177	2	0	0.0
Salmonella enterica subsp. enterica serovar Antsalova str. S01-0511	1242087	leaf	4648086	1	0	0.0
Acinetobacter johnsonii XBB1	1242245	leaf	4081329	1	1	0.0
Campylobacter fetus subsp. testudinum 03-427	1244528	leaf	1775480	1	0	0.0
Campylobacter fetus subsp. testudinum Sp3	1244529	leaf	1819051	1	0	0.0
Campylobacter iguaniorum	1244531	species	5108357	7	0	0.0
Bradyrhizobium oligotrophicum S58	1245469	leaf	8264165	2	1	0.0
Pseudomonas resinovorans NBRC 106553	1245471	leaf	6484828	2	0	0.0
Variovorax paradoxus B4	1246301	leaf	7148516	3	1	0.0
Bacillus lehensis G1	1246626	leaf	3993073	3	2	0.0
Mycoplasma cynos C142	1246955	leaf	998123	1	0	0.0
Actinoplanes friuliensis DSM 7358	1246995	leaf	9376071	2	2	0.0
Advenella mimigardefordensis DPN7	1247726	leaf	4764126	2	1	0.0
endosymbiont of unidentified scaly snail isolate Monju	1248727	species	2597759	2	1	0.0
Pseudohongiella spirulinae	1249552	species	3345119	1	0	0.0
Ehrlichia chaffeensis str. West Paces	1249650	leaf	1170935	2	0	0.0
Ehrlichia chaffeensis str. Heartland	1249651	leaf	1172721	2	0	0.0
Ehrlichia chaffeensis str. Jax	1249652	leaf	1176890	1	0	0.0
Ehrlichia chaffeensis str. Liberty	1249653	leaf	1176202	1	0	0.0
Ehrlichia chaffeensis str. Osceola	1249654	leaf	1175197	2	0	0.0
Ehrlichia chaffeensis str. Saint Vincent	1249655	leaf	1173884	1	0	0.0
Ehrlichia chaffeensis str. Wakulla	1249656	leaf	1174357	1	0	0.0
Burkholderia thailandensis 34	1249664	leaf	7120198	1	0	0.0
Burkholderia thailandensis MSMB59	1250339	leaf	6739500	1	0	0.0
Pelagibaca abyssi	1250539	species	5259072	2	1	0.0
Sorangium cellulosum So0157-2	1254432	leaf	14782125	4	2	0.0
Thioalkalivibrio nitratireducens DSM 14787	1255043	leaf	4002350	2	2	0.0
Flammeovirgaceae bacterium 311	1257021	species	6665617	5	5	0.0
Citrobacter amalonaticus Y19	1261127	leaf	5875351	1	0	0.0
Bacillus thuringiensis serovar kurstaki str. HD-1	1261129	leaf	6766594	1	0	0.0
Xanthomonas translucens pv. translucens DSM 18974	1261556	leaf	4715357	1	0	0.0
Enterococcus faecalis str. Symbioflor 1	1261557	leaf	2810675	1	0	0.0
Clostridium pasteurianum DSM 525 = ATCC 6013	1262449	leaf	13056846	9	0	0.0
Streptomyces sp. 769	1262452	species	10338286	2	0	0.0
Herbaspirillum hiltneri N3	1262470	leaf	4965474	4	3	0.0
Edwardsiella piscicida	1263550	species	3857040	1	0	0.0
Streptomyces sp. PAMC 26508	1265601	species	7630245	2	2	0.0
Proteus mirabilis BB2000	1266738	leaf	3846754	4	1	0.0
Carnobacterium inhibens subsp. gilichinskyi	1266845	subspecies	2497115	3	1	0.0
Brachyspira hyodysenteriae ATCC 27164	1266923	leaf	3074045	3	1	0.0
Mycoplasma synoviae ATCC 25204	1267001	leaf	846495	2	0	0.0
Frischella perrara	1267021	species	2692351	1	1	0.0
Cupriavidus gilardii CR3	1267562	leaf	5578743	1	1	0.0
Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255)	1267577	leaf	821813	2	1	0.0
Altererythrobacter atlanticus	1267766	species	3475106	2	1	0.0
Paenibacillus sabinae T27	1268072	leaf	5270569	1	1	0.0
Liberibacter crescens	1273132	species	1504659	2	0	0.0
Pyrodictium delaneyi	1273541	species	2023836	1	1	0.0
Bradyrhizobium icense	1274631	species	8322773	5	3	0.0
Spiroplasma taiwanense CT-1	1276220	leaf	1086278	2	1	0.0
Spiroplasma diminutum CUAS-1	1276221	leaf	945296	5	2	0.0
Spiroplasma syrphidicola EA-1	1276229	leaf	1107344	1	1	0.0
Spiroplasma sabaudiense Ar-1343	1276257	leaf	1075953	1	1	0.0
Staphylococcus pasteuri SP1	1276282	leaf	2559946	2	2	0.0
Myxococcus stipitatus DSM 14675	1278073	leaf	10350586	3	2	0.0
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	2	1	0.0
Azotobacter vinelandii CA	1283330	leaf	5366370	1	0	0.0
Azotobacter vinelandii CA6	1283331	leaf	5323210	1	0	0.0
Corynebacterium casei LMG S-19264	1285583	leaf	3132213	1	0	0.0
Raoultella ornithinolytica B6	1286170	leaf	5398151	1	0	0.0
Peptoclostridium acidaminophilum DSM 3953	1286171	leaf	3055036	1	1	0.0
Enterococcus faecalis DENG1	1287066	leaf	2961043	1	0	0.0
Edwardsiella piscicida C07-087	1288122	leaf	3857040	1	0	0.0
Gluconobacter oxydans DSM 3504	1288313	leaf	2882437	1	1	0.0
Aeromonas hydrophila ML09-119	1288394	leaf	5024500	1	0	0.0
Rhodococcus erythropolis R138	1289591	leaf	6806506	3	3	0.0
Treponema pedis str. T A4	1291379	leaf	2889325	4	3	0.0
Mycoplasma putrefaciens Mput9231	1292033	leaf	859996	1	0	0.0
Bacillus amyloliquefaciens KHG19	1292358	leaf	3953361	2	0	0.0
Lactococcus lactis subsp. cremoris KW2	1295826	leaf	2427048	1	1	0.0
Komagataeibacter xylinus E25	1296990	leaf	3905082	1	1	0.0
Candidatus Portiera aleyrodidarum TV	1297582	leaf	280663	1	0	0.0
Intestinimonas butyriciproducens	1297617	species	3376475	3	3	0.0
Mycobacterium kansasii 662	1299326	leaf	6383492	1	0	0.0
Mycobacterium kansasii 824	1299328	leaf	6402301	1	0	0.0
Mycobacterium avium subsp. avium 2285 (S)	1299329	leaf	5197664	1	0	0.0
Mycobacterium avium subsp. avium 2285 (R)	1299330	leaf	5169415	1	0	0.0
Enterococcus mundtii QU 25	1300150	leaf	3351060	4	3	0.0
Dokdonella koreensis DS-123	1300342	leaf	4446619	2	2	0.0
Dokdonia donghaensis DSW-1	1300343	leaf	3293944	2	1	0.0
Nocardioides dokdonensis FR1436	1300347	leaf	4376707	1	1	0.0
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	6	4	0.0
Pseudomonas knackmussii B13	1301098	leaf	6162905	3	2	0.0
Methanocaldococcus bathoardescens	1301915	species	1607556	3	3	0.0
Bacillus subtilis subsp. subtilis str. BAB-1	1302650	leaf	4021944	1	0	0.0
Streptomyces fulvissimus DSM 40593	1303692	leaf	7905758	1	1	0.0
Pasteurella multocida OH1905	1304890	leaf	2271688	1	0	0.0
Xanthomonas axonopodis Xac29-1	1304892	leaf	5296525	1	0	0.0
Enterococcus faecium Aus0085	1305849	leaf	3239275	2	0	0.0
Burkholderia pseudomallei HBPUB10303a	1306419	leaf	7178176	4	0	0.0
Flavobacterium sp. PK15	1306519	species	3851214	4	4	0.0
Fusobacterium nucleatum subsp. vincentii ChDC F8	1307427	leaf	2038535	1	0	0.0
Fusobacterium nucleatum subsp. nucleatum ChDC F316	1307428	leaf	2227266	3	1	0.0
Fusobacterium hwasookii ChDC F174	1307442	leaf	2531722	4	0	0.0
Fusobacterium hwasookii ChDC F206	1307443	leaf	2430523	3	0	0.0
Fusobacterium hwasookii ChDC F300	1307444	leaf	2527063	4	2	0.0
Salinispira pacifica	1307761	species	3782798	2	2	0.0
Kiritimatiella glycovorans	1307763	species	2949723	4	3	0.0
Tannerella forsythia 3313	1307832	leaf	3350939	20	2	6.53057e-14
Tannerella forsythia KS16	1307833	leaf	3393002	25	4	5.36693e-14
Salinivirga cyanobacteriivorans	1307839	species	4812386	2	1	0.0
Klebsiella michiganensis HKOPL1	1308980	leaf	5914407	4	0	0.0
Deinococcus soli Cha et al. 2016	1309411	species	3236984	1	0	0.0
Streptococcus agalactiae ILRI005	1309807	leaf	2109759	1	0	0.0
Ilumatobacter coccineus YM16-304	1313172	leaf	4830181	2	1	0.0
Sphingobium sp. TKS	1315974	species	6228879	2	0	0.0
Blattabacterium sp. (Nauphoeta cinerea)	1316444	species	626626	1	1	0.0
Acholeplasma palmae J233	1318466	leaf	1554229	3	2	0.0
Candidatus Mycoplasma girerdii	1318617	species	618983	3	2	0.0
Streptococcus iniae SF1	1318633	leaf	2149844	1	1	0.0
Bartonella ancashensis	1318743	species	1467695	3	1	0.0
Idiomarina loihiensis GSL 199	1321370	leaf	2839759	1	0	0.0
Haemophilus parasuis ZJ0906	1322346	leaf	2324740	1	0	0.0
Paraburkholderia caribensis MBA4	1323664	leaf	9482704	3	0	0.0
Acinetobacter equi	1324350	species	3054269	2	2	0.0
Chryseobacterium gallinarum	1324352	species	4633632	5	4	0.0
Pseudomonas syringae pv. syringae B301D	1324931	leaf	6094819	2	0	0.0
Serratia sp. FS14	1327989	species	5249875	1	0	0.0
Rhizobium etli bv. mimosae str. Mim1	1328306	leaf	7197998	3	0	0.0
Azotobacter chroococcum NCIMB 8003	1328314	leaf	5192286	4	2	0.0
Bacillus bombysepticus str. Wang	1330043	leaf	5873592	1	0	0.0
Bordetella pseudohinzii	1331258	species	4558891	1	1	0.0
Pseudomonas syringae UMAF0158	1332075	leaf	5850990	1	0	0.0
Tessaracoccus sp. NSG39	1332264	species	3934699	3	2	0.0
Paenibacillus durus ATCC 35681	1333534	leaf	5575484	1	1	0.0
Klebsiella oxytoca KONIH1	1333852	leaf	6684898	3	0	0.0
Haemophilus influenzae KR494	1334187	leaf	1856176	1	1	0.0
Myxococcus fulvus 124B02	1334629	leaf	11048835	2	1	0.0
Pseudomonas fluorescens PICF7	1334632	leaf	6136735	2	0	0.0
Defluviimonas alba	1335048	species	4987611	2	2	0.0
Formosa sp. Hel1_33_131	1336794	species	2735158	4	4	0.0
Formosa sp. Hel3_A1_48	1336795	species	2016454	1	1	0.0
Calothrix sp. 336/3	1337936	species	6420126	5	3	0.0
Elizabethkingia anophelis NUHP1	1338011	leaf	4369828	3	2	0.0
Pseudomonas sp. JY-Q	1338689	species	6178825	1	0	0.0
Geobacter anodireducens	1340425	species	3666014	3	1	0.0
Clostridium autoethanogenum DSM 10061	1341692	leaf	8704651	8	0	0.0
Bifidobacterium indicum LMG 11587 = DSM 20214	1341694	leaf	1734546	1	0	0.0
Archaeoglobus fulgidus DSM 8774	1344584	leaf	2316287	1	0	0.0
Clostridium saccharobutylicum DSM 13864	1345695	leaf	5107814	3	0	0.0
[Clostridium] stercorarium subsp. leptospartum DSM 9219	1346611	leaf	3148357	3	0	0.0
Cellulophaga baltica 18	1348584	leaf	4635105	1	0	0.0
Cellulophaga baltica NN016038	1348585	leaf	4560540	2	2	0.0
Bacillus megaterium NBRC 15308 = ATCC 14581	1348623	leaf	5746640	1	0	0.0
Aureimonas sp. AU20	1349819	species	5210858	2	1	0.0
Synechococcus sp. UTEX 2973	1350461	species	2744626	1	0	0.0
Clostridium chauvoei JF4335	1351755	leaf	2887451	2	0	0.0
Streptococcus anginosus subsp. whileyi MAS624	1353243	leaf	2122284	3	1	0.0
Candidatus Nitrocosmicus oleophilus	1353260	species	3430706	9	5	0.0
Enterobacter cloacae P101	1354030	leaf	5369929	3	0	0.0
Mycobacterium vaccae 95051	1354275	leaf	6235754	2	2	0.0
Aeromonas hydrophila 4AK4	1354302	leaf	4527993	2	2	0.0
Xenorhabdus poinarii G6	1354304	leaf	3659523	1	1	0.0
Bradyrhizobium diazoefficiens	1355477	species	18211892	3	1	0.0
Hymenobacter sp. APR13	1356852	species	5010594	10	7	0.0
Arthrobacter sp. QXT-31	1357915	species	5041568	1	1	0.0
Sphingopyxis sp. QXT-31	1357916	species	4285026	1	0	0.0
Thermofilum adornatus	1365176	species	1750259	1	0	0.0
Zygosaccharomyces parabailii	1365886	species	20864403	5	3	0.0
Bacillus infantis NRRL B-14911	1367477	leaf	4884713	2	1	0.0
Paracoccus aminophilus JCM 7686	1367847	leaf	4873118	1	1	0.0
Dyella jiangningensis	1379159	species	5396991	1	0	0.0
Bacteroides ovatus V975	1379690	leaf	6475296	205	0	2.09584e-13
Spirosoma radiotolerans	1379870	species	7029352	4	4	0.0
Rufibacter sp. DG15C	1379909	species	4143738	7	6	0.0
Rufibacter sp. DG31D	1379910	species	4820793	3	3	0.0
Streptococcus suis YB51	1380773	leaf	2043655	1	0	0.0
Lactobacillus fermentum 3872	1381124	leaf	2330492	1	0	0.0
Pseudomonas putida S13.1.2	1384061	leaf	6621848	1	0	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	2	2	0.0
Adlercreutzia equolifaciens DSM 19450	1384484	leaf	2862526	1	1	0.0
Hymenobacter sp. DG25A	1385663	species	3777136	7	4	0.0
Hymenobacter sp. DG25B	1385664	species	4360029	9	7	0.0
Bacillus velezensis NAU-B3	1385727	leaf	4204608	1	0	0.0
Salmonella enterica subsp. arizonae serovar 62:z36:- str. RKS2983	1386967	leaf	4574846	3	1	0.0
Paludisphaera borealis	1387353	species	7651896	2	1	0.0
Campylobacter lari NCTC 11845	1388749	leaf	1791508	1	0	0.0
Campylobacter lari CCUG 22395	1388750	leaf	1523028	2	0	0.0
Campylobacter subantarcticus LMG 24374	1388751	leaf	1782536	1	0	0.0
Campylobacter subantarcticus LMG 24377	1388752	leaf	1852995	1	1	0.0
Campylobacter peloridis LMG 23910	1388753	leaf	1762793	4	2	0.0
Dehalococcoides mccartyi GY50	1388758	leaf	1407418	1	0	0.0
Pseudomonas mosselii SJ10	1388763	leaf	6247860	1	0	0.0
Sphingomonas sp. LK11	1390395	species	3938206	1	0	0.0
Vulgatibacter incomptus	1391653	species	4350553	1	0	0.0
Labilithrix luteola	1391654	species	12191466	4	2	0.0
Comamonas testosteroni TK102	1392005	leaf	6062703	2	0	0.0
Burkholderia cepacia JBK9	1395570	leaf	8481212	1	0	0.0
Mycoplasma californicum HAZ160_1	1397850	leaf	799088	1	1	0.0
Exiguobacterium sp. MH3	1399115	species	3164195	1	1	0.0
Bacteroidales bacterium CF	1400053	species	2657245	11	11	0.0
Xanthomonas axonopodis pv. glycines str. 8ra	1401257	leaf	5390191	1	0	0.0
Ornithobacterium rhinotracheale ORT-UMN 88	1401325	leaf	2397867	71	39	0.0
Candidatus Endolissoclinum faulkneri L5	1401328	leaf	1518636	1	1	0.0
Mycoplasma parvum str. Indiana	1403316	leaf	564395	1	1	0.0
Porphyromonas gingivalis 381	1403335	leaf	2378872	12	0	0.0
Porphyromonas gingivalis AJW4	1403336	leaf	2372492	15	0	0.0
Porphyromonas gingivalis A7A1-28	1403338	leaf	2249024	7	0	0.0
Streptomyces sp. A02	1403539	species	9307519	2	2	0.0
Bacillus subtilis subsp. subtilis str. OH 131.1	1404258	leaf	4039155	1	0	0.0
Klebsiella pneumoniae subsp. pneumoniae PittNDM01	1406314	leaf	5812304	1	0	0.0
Mesoplasma florum W37	1406864	leaf	825824	2	1	0.0
Acinetobacter sp. TGL-Y2	1407071	species	3691287	2	1	0.0
Halobacterium hubeiense	1407499	species	3130345	1	1	0.0
Aggregatibacter actinomycetemcomitans NUM4039	1407647	leaf	2382853	1	0	0.0
Lactobacillus johnsonii N6.2	1408186	leaf	1887251	1	0	0.0
Sinorhizobium americanum CCGM7	1408224	leaf	6853050	1	0	0.0
Endomicrobium proavitum	1408281	species	1588979	1	1	0.0
Clostridium botulinum CDC_1436	1408283	leaf	4365669	7	0	0.0
Clostridium botulinum CDC_297	1408285	leaf	3892029	7	0	0.0
Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001588	1410916	leaf	4768236	3	0	0.0
Hymenobacter sedentarius	1411621	species	4868852	5	5	0.0
Bacillus amyloliquefaciens CC178	1412898	leaf	3916828	2	0	0.0
Paenibacillus polymyxa SQR-21	1413214	leaf	5828436	1	1	0.0
Nocardia nova SH22a	1415166	leaf	8348532	1	1	0.0
Mycoplasma ovis str. Michigan	1415773	leaf	702511	1	1	0.0
Clostridium botulinum 202F	1415774	leaf	3914604	1	0	0.0
Clostridium baratii str. Sullivan	1415775	leaf	3338630	9	8	0.0
Bacillus toyonensis BCT-7112	1415784	leaf	5025419	3	1	0.0
Rhizobium gallicum bv. gallicum R602	1418105	leaf	7311190	1	0	0.0
Aeromonas hydrophila pc104A	1418107	leaf	5023829	1	0	0.0
Aeromonas hydrophila AL09-71	1418110	leaf	5023861	1	0	0.0
Streptococcus sp. VT 162	1419814	species	2041142	1	0	0.0
Pseudomonas protegens Cab57	1420599	leaf	6827892	1	1	0.0
Marinobacter similis	1420916	species	3975896	1	1	0.0
Marinobacter salarius	1420917	species	4616532	1	1	0.0
Enterobacter asburiae L1	1421338	leaf	4561905	2	0	0.0
Borrelia garinii SZ	1421551	leaf	902487	1	1	0.0
Phaeobacter gallaeciensis DSM 26640	1423144	leaf	4540155	3	2	0.0
Lactobacillus amylophilus DSM 20533 = JCM 1125	1423721	leaf	1610352	2	2	0.0
Geosporobacter ferrireducens	1424294	species	5817221	3	3	0.0
Dickeya zeae EC1	1427366	leaf	4532364	1	1	0.0
Clostridium beijerinckii NRRL B-598	1428454	leaf	6186879	8	3	0.0
Paenibacillus polymyxa CR1	1429244	leaf	6019882	3	0	0.0
Ralstonia solanacearum OE1-1	1429399	leaf	5762975	1	0	0.0
Magnetospirillum gryphiswaldense MSR-1 v2	1430440	leaf	4365796	2	1	0.0
Corynebacterium aquilae DSM 44791	1431546	leaf	2926437	2	2	0.0
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	species	2393449	3	2	0.0
Dehalococcoides mccartyi CG5	1432061	leaf	1362151	1	1	0.0
Mucinivorans hirudinis	1433126	species	3149227	16	13	0.0
Mannheimia varigena USDA-ARS-USMARC-1296	1433287	leaf	2245238	1	0	0.0
Methanosarcina sp. Kolksee	1434099	species	4553495	3	0	0.0
Methanosarcina sp. MTP4	1434100	species	4211468	11	8	0.0
Methanosarcina sp. WH1	1434102	species	3914091	5	1	0.0
Methanosarcina sp. WWM596	1434103	species	4137337	5	0	0.0
Methanosarcina barkeri 227	1434106	leaf	4487566	2	0	0.0
Methanosarcina barkeri 3	1434107	leaf	4560446	3	2	0.0
Methanosarcina barkeri MS	1434108	leaf	4574907	5	2	0.0
Methanosarcina barkeri str. Wiesmoor	1434109	leaf	4907186	3	0	0.0
Methanosarcina horonobensis HB-1 = JCM 15518	1434110	leaf	5018607	1	1	0.0
Methanosarcina lacustris Z-7289	1434111	leaf	4139808	1	1	0.0
Methanosarcina mazei C16	1434113	leaf	4166241	1	0	0.0
Methanosarcina siciliae C2J	1434118	leaf	5427890	3	0	0.0
Methanosarcina siciliae HI350	1434119	leaf	4941115	2	0	0.0
Methanosarcina siciliae T4/M	1434120	leaf	5017558	4	1	0.0
Methanosarcina thermophila CHTI-55	1434121	leaf	3130228	1	1	0.0
Methanosarcina vacuolata Z-761	1434123	leaf	4563885	4	1	0.0
Mannheimia varigena USDA-ARS-USMARC-1312	1434214	leaf	2131927	2	1	0.0
Mannheimia varigena USDA-ARS-USMARC-1388	1434215	leaf	2228291	2	1	0.0
Bacillus amyloliquefaciens UMAF6614	1434324	leaf	4005145	1	0	0.0
Rhodococcus pyridinivorans SB3094	1435356	leaf	5590512	1	0	0.0
Yarrowia lipolytica WSH-Z06	1437815	leaf	20090583	10	0	0.0
Xenorhabdus nematophila AN6/1	1437823	leaf	4586662	2	2	0.0
Corynebacterium sphenisci DSM 44792	1437874	leaf	2594799	2	1	0.0
Corynebacterium frankenforstense DSM 45800	1437875	leaf	2604152	1	1	0.0
Escherichia albertii KF1	1440052	leaf	4701875	1	0	0.0
Pseudomonas cichorii JBC1	1441629	leaf	5986012	2	2	0.0
Chania multitudinisentens RB-25	1441930	leaf	5488183	2	1	0.0
Ectothiorhodospira sp. BSL-9	1442136	species	3550080	3	2	0.0
Yersinia enterocolitica LC20	1443113	leaf	4900014	1	1	0.0
Lactobacillus paracasei N1115	1446494	leaf	3064279	3	0	0.0
Bacillus sp. Pc3	1446792	species	3982168	1	0	0.0
Frondihabitans sp. 762G35	1446794	species	3409251	1	0	0.0
Aeromonas hydrophila YL17	1448139	leaf	4796281	1	1	0.0
Staphylococcus epidermidis PM221	1449752	leaf	2597508	2	1	0.0
Kutzneria albida DSM 43870	1449976	leaf	9874926	1	1	0.0
Corynebacterium falsenii DSM 44353	1451189	leaf	2719616	1	1	0.0
Bacillus megaterium Q3	1452722	leaf	5229799	3	3	0.0
Bacillus thuringiensis HD1002	1452729	leaf	6572702	2	0	0.0
Sediminicola sp. YIK13	1453352	species	3569807	3	3	0.0
Candidatus Atelocyanobacterium thalassa isolate ALOHA	1453429	leaf	1443806	1	1	0.0
Yersinia aldovae 670-83	1453495	leaf	4471090	4	3	0.0
Hafnia alvei FB1	1453496	leaf	4712721	1	1	0.0
Campylobacter lari RM16712	1453988	leaf	1565009	1	0	0.0
Campylobacter lari RM16701	1453989	leaf	1516455	1	0	0.0
Bacillus subtilis HJ5	1453990	leaf	4012933	1	0	0.0
Yersinia frederiksenii Y225	1454377	leaf	4550894	1	0	0.0
Bacillus cereus D17	1454382	leaf	5590358	1	0	0.0
Riemerella anatipestifer Yb2	1455062	leaf	2184066	1	0	0.0
Pasteurella multocida subsp. multocida PMTB2.1	1455592	leaf	2315202	1	0	0.0
Comamonadaceae bacterium A1	1458425	species	2574013	1	0	0.0
Megasphaera elsdenii 14-14	1458465	leaf	2504349	4	2	0.0
Myroides sp. ZB35	1458492	species	4065010	5	3	0.0
Moorea producens PAL-8-15-08-1	1458985	leaf	9708656	3	2	0.0
Candidatus Nitrososphaera evergladensis SR1	1459636	leaf	2954373	1	1	0.0
Paenibacillus yonginensis	1462996	species	4985901	1	1	0.0
Burkholderiales bacterium GJ-E10	1469502	species	3276549	1	1	0.0
Draconibacterium	1471399	genus	0	1	0	0.0
Novibacillus thermophilus	1471761	species	3629225	2	1	0.0
Lentibacillus amyloliquefaciens	1472767	species	3858284	3	2	0.0
Nonlabens sp. MIC269	1476901	species	2884293	1	1	0.0
Methylobacterium sp. C1	1479019	species	6459145	1	0	0.0
Hymenobacter sp. PAMC 26554	1484116	species	5451254	13	9	0.0
Hymenobacter sp. PAMC 26628	1484118	species	5366977	6	5	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	2	1	0.0
Pantoea sp. PSNIH1	1484158	species	4410683	1	1	0.0
Lacinutrix venerupis	1486034	species	3192399	2	1	0.0
Martelella endophytica	1486262	species	4817335	1	0	0.0
Anoxybacillus sp. B2M1	1490052	species	3819480	3	3	0.0
Flavobacterium gilvum	1492737	species	4402594	5	3	0.0
Flavisolibacter sp. LCS9	1492898	species	5940863	6	5	0.0
Arthrobacter sp. PAMC 25486	1494608	species	4593579	1	1	0.0
Bacillus subtilis subsp. globigii	1496303	subspecies	4175482	2	1	0.0
Pseudomonas sp. Os17	1500686	species	6885464	2	0	0.0
Pseudomonas sp. St29	1500687	species	6833117	2	0	0.0
Prochlorococcus sp. MIT 0604	1501268	species	1780061	1	0	0.0
Prochlorococcus sp. MIT 0801	1501269	species	1929203	2	2	0.0
Burkholderia stagnalis	1503054	species	7583807	1	0	0.0
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	species	749321	1	1	0.0
Campylobacter fetus subsp. testudinum	1507806	subspecies	1776391	1	0	0.0
Jeotgalibacillus malaysiensis	1508404	species	4119509	2	2	0.0
