readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
contig-125_2533	AE015928.1	226186	788791	0	1820	2139	1
contig-125_2536	CP012937.1	818	941257	0	1616	2136	1
contig-125_2541	HG934468.1	1433126	64	0	23	2132	1
contig-125_2537	CR626927.1	272559	592900	0	785	2136	1
contig-125_2542	JH393423.1	43179	169	81	28	2132	1
contig-125_2480	CP012937.1	818	878827	0	1704	2178	1
contig-125_2544	unclassified	0	0	0	0	2129	1
contig-125_2539	AE015928.1	226186	81026	0	685	2134	1
contig-125_2543	AE015928.1	226186	507428	175561	1356	2130	1
contig-125_2540	CP001071.1	349741	1179	890	104	2133	1
contig-125_2546	AE015928.1	226186	504533	0	1386	2126	1
contig-125_2548	unclassified	0	0	0	0	2123	1
contig-125_2520	JH393502.1	43179	64	0	23	2148	1
contig-125_2551	CP006939.1	1307761	64	0	23	2118	1
contig-125_2547	CP012937.1	818	714669	0	1830	2125	1
contig-125_2549	CP015409.1	239935	6792	6623	373	2121	1
contig-125_2555	CP007034.1	880074	256	0	31	2115	1
contig-125_2552	CR626927.1	272559	35762	0	485	2118	1
contig-125_2553	AE015928.1	226186	643902	0	1805	2118	1
contig-125_2526	CP002352.1	693979	324	0	33	2140	1
contig-125_2556	unclassified	0	0	0	0	2115	1
contig-125_2519	AE015928.1	226186	474087	0	1464	2148	1
contig-125_2554	CP017245.1	1899017	65400	576	526	2115	1
contig-125_2558	unclassified	0	0	0	0	2114	1
contig-125_2559	unclassified	0	0	0	0	2114	1
contig-125_2561	unclassified	0	0	0	0	2113	1
contig-125_2560	CP012937.1	818	555043	0	1590	2114	1
contig-125_2564	unclassified	0	0	0	0	2111	1
contig-125_2562	AE015928.1	226186	1453267	97250	2109	2112	1
contig-125_2566	unclassified	0	0	0	0	2110	1
contig-125_2563	CP013376.1	292	64	64	23	2111	3
contig-125_2563	CP019236.1	1842727	64	64	23	2111	3
contig-125_2563	CP007025.1	1440052	64	64	23	2111	3
contig-125_2565	JH393785.1	43179	121	0	26	2111	1
contig-125_2567	CP011531.1	997877	1490	1490	78	2110	2
contig-125_2567	CP007619.1	357276	1490	1490	78	2110	2
contig-125_2569	CP002297.1	573059	81	81	24	2109	5
contig-125_2569	AE017285.1	882	81	81	24	2109	5
contig-125_2569	CP000089.1	159087	81	81	24	2109	5
contig-125_2569	CP010855.1	988812	81	81	24	2109	5
contig-125_2569	CP013347.1	75105	81	81	24	2109	5
contig-125_2568	CP012937.1	818	348280	0	1327	2109	1
contig-125_2538	unclassified	0	0	0	0	2135	1
contig-125_2572	unclassified	0	0	0	0	2107	1
contig-125_2571	AE015928.1	226186	881808	0	1935	2107	1
contig-125_2573	CP012937.1	818	516079	0	1544	2107	1
contig-125_2557	AE015928.1	226186	29992	0	449	2114	1
contig-125_2575	AE015928.1	226186	767640	0	1845	2105	1
contig-125_2576	CP002352.1	693979	25091	0	408	2105	1
contig-125_2578	CP009278.1	1538644	81	0	24	2102	1
contig-125_2577	unclassified	0	0	0	0	2104	1
contig-125_2581	unclassified	0	0	0	0	2101	1
contig-125_2582	unclassified	0	0	0	0	2100	1
contig-125_2580	CP010311.1	483547	144	0	27	2102	1
contig-125_2579	CP012937.1	818	323279	0	1018	2102	1
contig-125_2584	unclassified	0	0	0	0	2099	1
contig-125_2585	CP018362.1	571	64	64	23	2098	4
contig-125_2585	species	1134687	64	64	23	2098	4
contig-125_2585	CP017450.1	1905288	64	64	23	2098	4
contig-125_2585	CP008788.1	1333852	64	64	23	2098	4
contig-125_2583	AE015928.1	226186	9149	2304	251	2100	1
contig-125_2586	BA000039.2	197221	64	0	23	2096	1
contig-125_2545	AE015928.1	226186	452049	29584	1255	2128	1
contig-125_2590	unclassified	0	0	0	0	2093	1
contig-125_2588	AM711867.1	443906	100	100	25	2094	2
contig-125_2588	AM849034.1	31964	100	100	25	2094	2
contig-125_2592	CP012937.1	818	6552	0	208	2090	1
contig-125_2591	CP001071.1	349741	3597	3597	148	2092	2
contig-125_2591	CP015409.1	239935	3597	3597	148	2092	2
contig-125_2587	CP001071.1	349741	1396	0	153	2096	1
contig-125_2594	unclassified	0	0	0	0	2089	1
contig-125_2550	CP012937.1	818	66342	66342	467	2120	2
contig-125_2550	AE015928.1	226186	66342	66342	467	2120	2
contig-125_2593	LT622246.1	1379690	121	121	26	2090	2
contig-125_2593	CP012938.1	28116	121	121	26	2090	2
contig-125_2589	AE015928.1	226186	95541	95541	576	2093	2
contig-125_2589	CP012937.1	818	95541	95541	576	2093	2
contig-125_2595	CP015409.1	239935	2970	2970	131	2088	2
contig-125_2595	CP001071.1	349741	2970	2970	131	2088	2
contig-125_2596	CP012937.1	818	400	0	35	2087	1
contig-125_2597	CP007619.1	357276	324	324	33	2086	3
contig-125_2597	CP008741.1	357276	324	324	33	2086	3
contig-125_2597	CP009057.1	357276	324	324	33	2086	3
contig-125_2600	CP012706.1	817	121	121	26	2082	3
contig-125_2600	CP011073.1	817	121	121	26	2082	3
contig-125_2600	FQ312004.1	862962	121	121	26	2082	3
contig-125_2601	CP012801.1	246787	400	100	35	2081	1
contig-125_2602	CP003369.1	908937	400	0	35	2080	1
contig-125_2598	CP012937.1	818	114343	0	800	2085	1
contig-125_2604	CP012937.1	818	1741717	0	1878	2079	1
contig-125_2605	AE015924.1	242619	441	441	36	2079	4
contig-125_2605	AP009380.1	431947	441	441	36	2079	4
contig-125_2605	AP012203.1	1030843	441	441	36	2079	4
contig-125_2605	CP012889.1	1403335	441	441	36	2079	4
contig-125_2603	AE015928.1	226186	639902	0	1761	2080	1
contig-125_2599	AE015928.1	226186	272139	441	1658	2085	1
contig-125_2608	unclassified	0	0	0	0	2077	1
contig-125_2607	AE015928.1	226186	1088028	1764	2018	2078	1
contig-125_2610	unclassified	0	0	0	0	2076	1
contig-125_2611	CP002530.1	667015	81	0	24	2076	1
contig-125_2609	CP012937.1	818	289129	0	1240	2077	1
contig-125_2570	AE015928.1	226186	134530	0	877	2109	1
contig-125_2615	unclassified	0	0	0	0	2073	1
contig-125_2616	unclassified	0	0	0	0	2070	1
contig-125_2617	unclassified	0	0	0	0	2068	1
contig-125_2619	unclassified	0	0	0	0	2067	1
contig-125_2618	CP015402.1	1834200	6889	0	98	2068	1
contig-125_2612	AE015928.1	226186	1323585	256	1981	2075	1
contig-125_2613	CR626927.1	272559	378714	0	955	2074	1
contig-125_2620	CP001656.1	324057	64	64	23	2067	2
contig-125_2620	CP002106.1	633147	64	64	23	2067	2
contig-125_2621	CP020382.1	1779382	81	0	24	2065	1
contig-125_2622	CP012937.1	818	286842	0	1191	2065	1
contig-125_2623	AE015928.1	226186	110369	0	796	2064	1
contig-125_2624	CP012937.1	818	41650	41650	529	2062	2
contig-125_2624	AE015928.1	226186	41650	41650	529	2062	2
contig-125_2628	unclassified	0	0	0	0	2060	1
contig-125_2630	unclassified	0	0	0	0	2059	1
contig-125_2626	CP012937.1	818	75436	0	673	2061	1
contig-125_2629	CP003495.1	292564	361	260	34	2060	1
contig-125_2631	CP007034.1	880074	324	0	33	2059	1
contig-125_2627	AE015928.1	226186	365023	0	1282	2061	1
contig-125_2632	AE015928.1	226186	108704	0	807	2059	1
contig-125_2634	CP001071.1	349741	30785	1258	328	2057	1
contig-125_2635	AE015928.1	226186	668123	0	1602	2057	1
contig-125_2636	CP012937.1	818	176187	0	974	2056	1
contig-125_2574	unclassified	0	0	0	0	2106	1
contig-125_2641	unclassified	0	0	0	0	2052	1
contig-125_2638	AE015928.1	226186	92933	92933	570	2054	2
contig-125_2638	CP012937.1	818	92933	92933	570	2054	2
contig-125_2606	CP009678.1	78398	64	0	23	2079	1
contig-125_2642	unclassified	0	0	0	0	2051	1
contig-125_2640	CP009807.1	332648	121	121	26	2052	2
contig-125_2640	CP003012.1	578455	121	121	26	2052	2
contig-125_2643	CP012937.1	818	1092067	1092067	2046	2050	2
contig-125_2643	AE015928.1	226186	1092067	1092067	2046	2050	2
contig-125_2646	CP018762.1	36805	81	0	24	2047	1
contig-125_2644	CP012937.1	818	373781	0	1440	2049	1
contig-125_2649	unclassified	0	0	0	0	2046	1
contig-125_2645	AE015928.1	226186	2031329	2031329	2046	2048	2
contig-125_2645	CP012937.1	818	2031329	2031329	2046	2048	2
contig-125_2614	LT622246.1	1379690	64	64	23	2073	5
contig-125_2614	CP014263.1	1178516	64	64	23	2073	5
contig-125_2614	CP015401.1	1796613	64	64	23	2073	5
contig-125_2614	CP001769.1	504472	64	64	23	2073	5
contig-125_2614	CP012938.1	28116	64	64	23	2073	5
contig-125_2648	LN877293.1	817	465124	395525	697	2046	1
contig-125_2650	CP012801.1	246787	121	0	26	2046	1
contig-125_2647	AE015928.1	226186	333946	0	1355	2047	1
contig-125_2633	CP012937.1	818	577383	0	1380	2058	1
contig-125_2651	AE015928.1	226186	520822	0	1459	2045	1
contig-125_2653	CP001071.1	349741	2053	1225	145	2044	1
contig-125_2656	unclassified	0	0	0	0	2043	1
contig-125_2657	unclassified	0	0	0	0	2042	1
contig-125_2654	AE015928.1	226186	860019	0	1714	2044	1
contig-125_2655	AE015928.1	226186	270344	0	1183	2044	1
contig-125_2658	CP002959.1	869212	121	0	26	2042	1
contig-125_2660	unclassified	0	0	0	0	2040	1
contig-125_2661	unclassified	0	0	0	0	2039	1
contig-125_2663	species	817	64	0	23	2038	1
contig-125_2625	CP003418.1	945713	100	0	25	2062	1
contig-125_2662	CP015409.1	239935	6003	1305	174	2039	1
contig-125_2664	species	817	121	0	26	2035	1
contig-125_2667	unclassified	0	0	0	0	2034	1
contig-125_2669	unclassified	0	0	0	0	2032	1
contig-125_2668	unclassified	0	0	0	0	2033	1
contig-125_2670	unclassified	0	0	0	0	2030	1
contig-125_2665	LN877293.1	817	731682	0	1805	2034	1
contig-125_2673	CP019445.1	208223	64	0	23	2028	1
contig-125_2666	AE015928.1	226186	182863	0	814	2034	1
contig-125_2637	unclassified	0	0	0	0	2055	1
contig-125_2675	unclassified	0	0	0	0	2028	1
contig-125_2672	AAMH01004423.1	239364	4356	0	81	2030	1
contig-125_2674	AE015928.1	226186	82401	82401	522	2028	2
contig-125_2674	CP012937.1	818	82401	82401	522	2028	2
contig-125_2678	CP000853.1	350688	121	0	26	2024	1
contig-125_2639	AP006841.1	295405	2676829	202500	2053	2054	1
contig-125_2676	AE015928.1	226186	1990518	1990518	1901	2026	2
contig-125_2676	CP012937.1	818	1990518	1990518	1901	2026	2
contig-125_2677	CP012937.1	818	3104	196	133	2025	1
contig-125_2680	AE015928.1	226186	3108	0	193	2023	1
contig-125_2682	unclassified	0	0	0	0	2021	1
contig-125_2679	CP018258.1	1839801	484	0	37	2023	1
contig-125_2683	unclassified	0	0	0	0	2020	1
contig-125_2681	AE015928.1	226186	949615	0	1662	2022	1
contig-125_2686	unclassified	0	0	0	0	2018	1
contig-125_2684	AE015928.1	226186	60950	0	621	2020	1
contig-125_2687	unclassified	0	0	0	0	2018	1
contig-125_2690	unclassified	0	0	0	0	2016	1
contig-125_2659	CP010313.1	375	144	144	27	2040	2
contig-125_2659	AP012206.1	1037409	144	144	27	2040	2
contig-125_2691	CP012937.1	818	214072	0	1097	2015	1
contig-125_2689	FQ312004.1	862962	526865	0	879	2017	1
contig-125_2695	unclassified	0	0	0	0	2011	1
contig-125_2692	CP012937.1	818	486608	250000	810	2012	1
contig-125_2671	AE015928.1	226186	373572	373572	1015	2030	2
contig-125_2671	CP012937.1	818	373572	373572	1015	2030	2
contig-125_2694	AP006841.1	295405	1472913	1472913	1581	2011	2
contig-125_2694	CP011073.1	817	1472913	1472913	1581	2011	2
contig-125_2698	species	1245	64	0	23	2009	1
contig-125_2652	CP015600.1	219572	289	0	32	2045	1
contig-125_2697	AE015928.1	226186	776678	135424	1356	2010	1
contig-125_2699	CP012706.1	817	3069274	59049	2008	2009	1
contig-125_2700	CP002589.1	767031	225	121	30	2008	1
contig-125_2701	CP002352.1	693979	1170	121	72	2007	1
contig-125_2704	CP000139.1	435590	625	0	40	2007	1
contig-125_2705	CP000482.1	338966	81	0	24	2006	1
contig-125_2703	CP010776.1	1379909	289	289	32	2007	2
contig-125_2703	CP019698.1	1833852	289	289	32	2007	2
contig-125_2707	unclassified	0	0	0	0	2004	1
contig-125_2696	unclassified	0	0	0	0	2010	1
contig-125_2708	AP014602.1	4911	169	0	28	2004	1
contig-125_2712	unclassified	0	0	0	0	2002	1
contig-125_2709	FQ312004.1	862962	951309	328066	1377	2003	1
contig-125_2714	unclassified	0	0	0	0	1999	1
contig-125_2715	unclassified	0	0	0	0	1999	1
contig-125_2713	AE015928.1	226186	8335	0	248	2000	1
contig-125_2710	CP011073.1	817	423793	0	1219	2002	1
contig-125_2711	CP012937.1	818	308706	308706	1291	2002	2
contig-125_2711	AE015928.1	226186	308706	308706	1291	2002	2
contig-125_2717	unclassified	0	0	0	0	1997	1
contig-125_2719	CP012937.1	818	81	0	24	1996	1
contig-125_2716	AE015928.1	226186	985702	0	1695	1998	1
contig-125_2718	AE015928.1	226186	174698	174698	1003	1997	2
contig-125_2718	CP012937.1	818	174698	174698	1003	1997	2
contig-125_2723	CP015409.1	239935	2042	845	90	1993	1
contig-125_2720	AE015928.1	226186	410209	296897	1229	1995	1
contig-125_2685	CP012937.1	818	73049	0	672	2018	1
contig-125_2706	CP009365.1	1388763	64	64	23	2005	5
contig-125_2706	CP002530.1	667015	64	64	23	2005	5
contig-125_2706	CP002290.1	931281	64	64	23	2005	5
contig-125_2706	CP016212.1	1150601	64	64	23	2005	5
contig-125_2706	CP003725.1	1123519	64	64	23	2005	5
contig-125_2724	CP012937.1	818	331130	0	1327	1992	1
contig-125_2688	CP012937.1	818	117497	0	1283	2017	1
contig-125_2728	CP012938.1	28116	256	256	31	1989	2
contig-125_2728	LT622246.1	1379690	256	256	31	1989	2
contig-125_2722	CP012937.1	818	435354	435354	1161	1994	2
contig-125_2722	AE015928.1	226186	435354	435354	1161	1994	2
contig-125_2726	CP012937.1	818	729542	0	1531	1990	1
contig-125_2727	AE015928.1	226186	535717	0	1138	1990	1
contig-125_2729	species	82996	196	196	29	1989	3
contig-125_2729	CP002775.1	768493	196	196	29	1989	3
contig-125_2729	CP002774.1	768490	196	196	29	1989	3
contig-125_2731	CP012801.1	246787	596	121	64	1988	1
contig-125_2733	unclassified	0	0	0	0	1988	1
contig-125_2732	unclassified	0	0	0	0	1988	1
contig-125_2737	CP001071.1	349741	841	0	44	1983	1
contig-125_2736	CP001071.1	349741	1409	441	133	1988	1
contig-125_2702	CR626927.1	272559	431649	431649	672	2007	2
contig-125_2702	LN877293.1	817	431649	431649	672	2007	2
contig-125_2734	AE015928.1	226186	29263	0	454	1988	1
contig-125_2735	AE015928.1	226186	785194	785194	1829	1988	2
contig-125_2735	CP012937.1	818	785194	785194	1829	1988	2
contig-125_2738	CP012937.1	818	2547313	2547313	1981	1982	2
contig-125_2738	AE015928.1	226186	2547313	2547313	1981	1982	2
contig-125_2740	species	817	225	0	30	1979	1
contig-125_2739	CP012937.1	818	60370	0	605	1980	1
contig-125_2693	CP015402.1	1834200	20514	0	397	2011	1
contig-125_2742	LN877293.1	817	601078	159140	1067	1978	1
contig-125_2741	AE015928.1	226186	200131	0	980	1978	1
contig-125_2746	unclassified	0	0	0	0	1977	1
contig-125_2743	AE015928.1	226186	621940	621940	1795	1977	2
contig-125_2743	CP012937.1	818	621940	621940	1795	1977	2
contig-125_2748	CP011962.1	129394	64	64	23	1974	2
contig-125_2748	CP003057.2	383407	64	64	23	1974	2
contig-125_2744	AE015928.1	226186	167888	0	951	1977	1
contig-125_2747	CP012801.1	246787	576	100	39	1974	1
contig-125_2721	unclassified	0	0	0	0	1994	1
contig-125_2753	unclassified	0	0	0	0	1967	1
contig-125_2752	CP009528.1	1434108	64	64	23	1968	5
contig-125_2752	LN829118.1	1608628	64	64	23	1968	5
contig-125_2752	CP008746.1	796385	64	64	23	1968	5
contig-125_2752	CP009530.1	1434106	64	64	23	1968	5
contig-125_2752	CP009526.1	1434109	64	64	23	1968	5
contig-125_2749	AP006841.1	295405	421928	400494	790	1973	1
contig-125_2754	unclassified	0	0	0	0	1967	1
contig-125_2725	unclassified	0	0	0	0	1990	1
contig-125_2750	CP015401.1	1796613	1700	1444	88	1972	1
contig-125_2756	CP015402.1	1834200	225	81	51	1966	1
contig-125_2755	AP013045.1	1307833	121	64	26	1967	1
contig-125_2758	CP001998.1	583355	529	0	38	1966	1
contig-125_2757	CP012937.1	818	746006	0	1701	1966	1
contig-125_2759	BK006949.2	559292	100	100	25	1965	2
contig-125_2759	CP011562.1	4932	100	100	25	1965	2
contig-125_2761	unclassified	0	0	0	0	1964	1
contig-125_2760	AE015928.1	226186	495752	364708	1261	1964	1
contig-125_2765	unclassified	0	0	0	0	1959	1
contig-125_2763	unclassified	0	0	0	0	1960	1
contig-125_2762	AE015928.1	226186	845925	0	1558	1962	1
contig-125_2766	CP015401.1	1796613	6333	0	248	1958	1
contig-125_2767	CP013651.1	1759399	64	64	23	1957	4
contig-125_2767	CP006805.1	1156431	64	64	23	1957	4
contig-125_2767	CP003078.1	212767	64	64	23	1957	4
contig-125_2767	CP006776.1	1156433	64	64	23	1957	4
contig-125_2745	CR626927.1	272559	995	64	123	1977	1
contig-125_2764	CP012937.1	818	440779	440779	1504	1959	2
contig-125_2764	AE015928.1	226186	440779	440779	1504	1959	2
contig-125_2768	CP012937.1	818	484	64	37	1954	1
contig-125_2769	CP011390.1	1492898	64	0	23	1954	1
contig-125_2730	CP012937.1	818	1718994	1718994	1985	1989	2
contig-125_2730	AE015928.1	226186	1718994	1718994	1985	1989	2
contig-125_2771	CP003191.1	203275	785	0	69	1954	1
contig-125_2772	unclassified	0	0	0	0	1954	1
contig-125_2773	unclassified	0	0	0	0	1954	1
contig-125_2777	unclassified	0	0	0	0	1949	1
contig-125_2774	CP012937.1	818	1215706	0	1930	1952	1
contig-125_2776	CP015409.1	239935	2229	2061	126	1949	1
contig-125_2778	CP012937.1	818	883638	0	1753	1947	1
contig-125_2784	unclassified	0	0	0	0	1945	1
contig-125_2779	LN877293.1	817	594389	118096	1328	1947	1
contig-125_2781	JH395561.1	43179	169	0	28	1946	1
contig-125_2782	CP001071.1	349741	513	392	84	1946	1
contig-125_2783	JH393541.1	43179	64	0	23	1946	1
contig-125_2780	CP012937.1	818	121138	0	835	1947	1
contig-125_2786	AP012057.1	1313172	64	0	23	1944	1
contig-125_2787	unclassified	0	0	0	0	1944	1
contig-125_2789	CP012939.1	305	64	64	23	1943	2
contig-125_2789	CP012943.1	305	64	64	23	1943	2
contig-125_2791	CP003738.1	1215088	64	0	23	1940	1
contig-125_2794	unclassified	0	0	0	0	1938	1
contig-125_2796	unclassified	0	0	0	0	1938	1
contig-125_2788	AE015928.1	226186	40650	40650	387	1943	2
contig-125_2788	CP012937.1	818	40650	40650	387	1943	2
contig-125_2790	AE015928.1	226186	1085316	1085316	1627	1942	2
contig-125_2790	CP012937.1	818	1085316	1085316	1627	1942	2
contig-125_2799	unclassified	0	0	0	0	1935	1
contig-125_2793	CP012937.1	818	393012	0	1011	1939	1
contig-125_2797	CP003274.1	679935	225	121	30	1937	1
contig-125_2795	CP015409.1	239935	2069	625	118	1938	1
contig-125_2792	AE015928.1	226186	662979	284314	1446	1939	1
contig-125_2798	JH393319.1	43179	144	121	27	1935	1
contig-125_2801	unclassified	0	0	0	0	1931	1
contig-125_2802	unclassified	0	0	0	0	1931	1
contig-125_2800	CP012937.1	818	185478	16641	910	1932	1
contig-125_2807	unclassified	0	0	0	0	1928	1
contig-125_2805	CP003651.1	163003	64	0	23	1929	1
contig-125_2808	unclassified	0	0	0	0	1928	1
contig-125_2751	FQ312004.1	862962	2481	365	118	1970	1
contig-125_2804	CP009928.1	1324352	100	0	25	1930	1
contig-125_2770	CP001043.1	391038	64	0	23	1954	1
contig-125_2806	CP012937.1	818	83077	0	712	1929	1
contig-125_2810	CP015409.1	239935	4650	2795	259	1927	1
contig-125_2812	unclassified	0	0	0	0	1927	1
contig-125_2811	CP012937.1	818	357489	168050	944	1927	1
contig-125_2813	CP012937.1	818	121	121	26	1927	2
contig-125_2813	CP012801.1	246787	121	121	26	1927	2
contig-125_2815	unclassified	0	0	0	0	1925	1
contig-125_2809	CP011531.1	997877	776	484	66	1927	1
contig-125_2814	AE015928.1	226186	413075	0	1374	1925	1
contig-125_2816	AE015928.1	226186	1229689	0	1771	1924	1
contig-125_2775	unclassified	0	0	0	0	1951	1
contig-125_2818	AE015928.1	226186	958989	33508	1579	1924	1
contig-125_2822	unclassified	0	0	0	0	1922	1
contig-125_2817	CP012937.1	818	53266	46526	356	1924	1
contig-125_2820	JH393385.1	43179	64	0	23	1922	1
contig-125_2819	AE015928.1	226186	1194685	1137085	1684	1923	1
contig-125_2785	AE015928.1	226186	721492	0	1797	1945	1
contig-125_2823	AE015928.1	226186	1070	0	124	1921	1
contig-125_2824	CP003156.1	926562	64	0	23	1921	1
contig-125_2821	CP012937.1	818	804174	2809	1122	1922	1
contig-125_2826	unclassified	0	0	0	0	1921	1
contig-125_2825	CP015402.1	1834200	361	121	34	1921	1
contig-125_2827	CP002352.1	693979	1089	1089	48	1920	4
contig-125_2827	AE015928.1	226186	1089	1089	48	1920	4
contig-125_2827	CP012801.1	246787	1089	1089	48	1920	4
contig-125_2827	CP012937.1	818	1089	1089	48	1920	4
contig-125_2828	CP001392.1	535289	64	64	23	1920	2
contig-125_2828	CP000539.1	232721	64	64	23	1920	2
contig-125_2829	CP012937.1	818	680698	0	1505	1919	1
contig-125_2832	CP013232.1	158899	100	100	25	1917	2
contig-125_2832	CP002745.1	1005048	100	100	25	1917	2
contig-125_2831	CP012937.1	818	314651	0	1170	1918	1
contig-125_2803	CP002345.1	694427	256	0	31	1930	1
contig-125_2830	AE015928.1	226186	831450	0	1789	1919	1
contig-125_2834	unclassified	0	0	0	0	1916	1
contig-125_2833	unclassified	0	0	0	0	1917	1
contig-125_2835	unclassified	0	0	0	0	1912	1
contig-125_2837	CP018152.1	1390	196	196	29	1912	3
contig-125_2837	CP004065.1	1091041	196	196	29	1912	3
contig-125_2837	CP014700.1	1390	196	196	29	1912	3
contig-125_2838	CP015402.1	1834200	296	256	54	1911	1
contig-125_2836	CP012937.1	818	246018	0	1151	1912	1
contig-125_2840	unclassified	0	0	0	0	1910	1
contig-125_2842	unclassified	0	0	0	0	1908	1
contig-125_2843	unclassified	0	0	0	0	1905	1
contig-125_2839	CP001071.1	349741	4190	2315	153	1911	1
contig-125_2845	unclassified	0	0	0	0	1904	1
contig-125_2841	AP006841.1	295405	64463	0	626	1909	1
contig-125_2846	AE015928.1	226186	717490	215296	1214	1903	1
contig-125_2848	unclassified	0	0	0	0	1901	1
contig-125_2844	CP012937.1	818	1289466	1289466	1541	1904	2
contig-125_2844	AE015928.1	226186	1289466	1289466	1541	1904	2
contig-125_2847	CP012937.1	818	420437	0	1242	1902	1
contig-125_2851	CP001071.1	349741	846	557	95	1899	1
contig-125_2855	unclassified	0	0	0	0	1898	1
contig-125_2853	CP015401.1	1796613	925	0	73	1899	1
contig-125_2856	unclassified	0	0	0	0	1898	1
contig-125_2852	CP012937.1	818	25525	13986	251	1899	1
contig-125_2850	LN877293.1	817	415325	226576	775	1900	1
